Country Name,Country Code,Series Name,Series Code,1980 [YR1980],2000 [YR2000],2010 [YR2010],2022 [YR2022]
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,440.538683980372,2436.7993586401,5562.61362534668
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,50898.6185425885,81764.256804385,161780.747483272,..
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,..,463.853881903101,2660.28817572742,4946.75481125723
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1627.06499690495,6688.40268414302,9893.51590693197
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1097.66491699219,1492.37707519531,3067.85180664063,3527.94189453125
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,..,318.342688504828,481.268196951352,541.454425499229
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,30.1979148634296,150.407828858471,765.241888636197,1095.70178954585
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2481.56357006534,2156.09014168741,5445.42006302741,4911.32763537761
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,4644.35527446884,11913.6573290384
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,124.734708371297,223.711891850609,589.165434913038,1336.54604726414
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,13791.8622639458,26214.498549887,50999.7451168891,55985.4034255707
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,8443.15572078886,16039.169170899,37494.8951551029,..
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,7467.16803773805,13641.0178601057,33676.7741239925,48249.2640150011
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,649.136973313812,996.89785199474,1495.73377659921,2255.42598603695
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,406.358786698512,192.87772578084,471.612687756478,533.028763819513
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,880.061983734212,565.305992623438,2280.11197852503,2184.42149316828
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1861.89900722369,4577.68957570575,6591.4712922903
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,14772.4961635883,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,15772.1610790175,38178.0561473638,88163.2085931423,106148.778627718
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,5879.09946047811,8321.39386651557,22552.1990071233,25056.7948608378
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,293.3918897736,531.306496052198,911.089996122843,1596.66266149236
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,..,7416.48078677887,10029.28802589,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2357.75015368012,4099.00653989315,8124.55830734871,17357.6286293985
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,819.962294273004,639.279199918609,1879.24044384288,3020.26964580164
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,1444.69452247654,1728.34074341006,4702.91576988272,6153.05567679103
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,1036.84070320143,1941.318259717,5047.2046433225,7125.8292350929
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,761.016620612616,1073.26443619332,2201.77681934472,3498.50981598253
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,4501.47996121234,12504.2501856093,18321.2808899533
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,3368.36666940279,11526.3720667968,22520.642312405,24274.5165823077
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,4502.8384279476,16192.1269719638,26435.74878578,35208.6371888414
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,28218.2951075329,27494.7713320186,73021.3097525035,88046.3204155891
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1659.92898538553,8397.80917311457,15892.1185256988
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1771.59411621094,10674.990234375,15345.0966796875
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,239.115386653013,255.088225982301,594.109511793169,966.327110112571
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,1406.76568300557,3494.39528991814,3743.20567929219
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,37473.7869829611,59516.3233991396,..
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1079.68965436787,2404.25869314484
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,16176.1982500488,8795.26059641872,17958.9478313331,30436.2783034025
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,790.710354996433,619.642123497551,1286.60496589073,1598.73599053078
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,914.785719885861,5735.42285659849,9393.62890629911
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2478.36470439622,8063.65547617017,10938.1530897824,15874.5400675106
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,326.858464441259,138.713941615327,400.540693364957,461.361138294258
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,4928.13911785754,23852.8343394594,47236.6715371242,82807.6490834764
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,36220.3380075608
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,5426.62428119306,16908.847956488,21258.1141354655
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,10201.3035366727,23532.4808545474,29457.40284439
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,782.529290244423,976.428300931315,1661.99781377727,2203.18965958102
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,102.438851072568,..,..,461.775850005151
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,3034.66139003582,3241.66124034865,8059.56284101092,6776.48007742932
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,1503.13388901082,..
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,6208.5780190814,14749.6874248766,30532.4805081663,29350.1685214481
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,269.319961734672,869.753488572239,2836.97409785065,3354.38340757565
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,1588.49245328583,9275.98974602226,16427.6210053903,20176.7475766259
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,1400.69200274901,5846.97550214791,8672.12899856887,11481.496719925
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,766.099177797075,3760.08045686378,6590.98957888616,9125.31749650188
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,429.02197265625,378.157501220703,1706.41491699219,1102.146484375
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2119.36701571797,1978.44661083547,7999.50836563277,5858.2860595119
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,17097.9337164262,29624.7698677482,52869.0442891587,55873.2208108977
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,19393.7841105077,38864.0438950021,76531.3729407691,92101.4697414382
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,1467.86019856869,4941.85259705136,11304.644927596,..
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,137.18190923442,740.276191250251,1054.18948358818
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,399.451141357422,730.813293457031,1192.40380859375
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,707.370003550458,2004.10704225596,4996.37209760091,6908.80211929543
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,417.924199644793,810.141609538386,2358.4090544008
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,544.126482034404,404.822074317398,709.1406700804,918.376755793481
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,550.730833344802,1996.51507828251,3416.11043175806,..
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,5528.94647163954,6120.94594259561,15711.5381692036,18222.2603252218
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1329.26831685985,2170.50814294017,4241.01190951928,3776.66777934015
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,1560.23285901366,4278.26653426387,10614.9845699013,10616.0610448133
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,635.714311781872,4286.88050515414,..
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,23103.9426764449,24917.595805527
